Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,is_peak_hours,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,correction_metric,corrected_cost,Calculated_Fare,group,simulated_price,conversion_prob,conversion,cost,net_revenue
94,71,Rural,Regular,48,4.73,Night,Premium,169,770.8733244527833,0,0.6211093722830812,High_demand,High_supply,1.1604938271604939,1.868421052631579,0.27889062771691886,555.8839791059186,972.7969634353576,A,770.8733244527833,5.398106754325286e-56,0,539.6113271169482,0.0
53,22,Urban,Silver,28,4.99,Afternoon,Premium,64,211.0820229741896,1,0.8833333333333333,Medium_demand,Medium_supply,0.8833333333333333,1.0,0.01666666666666672,207.5639892579531,326.9132830812761,B,326.9132830812761,1.0,1,228.83929815689328,98.07398492438284
81,8,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567281086,1,1.8562500000000002,Medium_demand,Low_supply,1.35,0.7272727272727273,0.7562500000000001,1086.1156796287407,2281.929042899984,A,618.4288567281086,6.841274772910972e-23,0,432.900199709676,0.0
47,34,Rural,Silver,87,3.53,Morning,Premium,170,739.2271199769044,1,0.5068627450980392,Medium_demand,Medium_supply,0.7833333333333333,1.5454545454545454,0.39313725490196083,448.60939928010174,1009.819757779509,A,739.2271199769044,4.01908746467436e-49,0,517.458983983833,0.0
80,48,Suburban,Regular,13,4.44,Night,Economy,35,128.7410738814351,0,1.0555555555555556,Medium_demand,High_supply,1.3333333333333333,1.263157894736842,0.0,128.7410738814351,135.17812757550686,A,128.7410738814351,1.0,1,90.11875171700457,38.62232216443054
75,55,Rural,Gold,54,4.73,Night,Premium,145,584.4917299915722,0,0.8636363636363636,Medium_demand,High_supply,1.25,1.4473684210526316,0.036363636363636376,563.237485264606,861.1901149695827,B,861.1901149695827,1.3188627332685664e-75,0,602.8330804787079,0.0
89,12,Urban,Silver,42,4.73,Afternoon,Economy,102,328.31398217312767,1,2.01440329218107,High_demand,Medium_supply,1.0987654320987654,0.5454545454545454,0.9144032921810701,628.5253683413127,1115.6325288058301,A,328.31398217312767,1.0,1,229.81978752118934,98.49419465193833
30,13,Rural,Gold,8,4.1,Afternoon,Economy,94,274.6803754439265,1,1.2692307692307692,Low_demand,Medium_supply,0.75,0.5909090909090909,0.16923076923076907,321.1647466728986,573.279072811124,A,274.6803754439265,1.0,1,192.27626281074853,82.40411263317796
64,5,Rural,Gold,91,4.34,Evening,Premium,21,108.2430435427408,0,2.3466666666666667,Medium_demand,Low_supply,1.0666666666666667,0.45454545454545453,1.2466666666666666,243.18603782602435,238.07913103167786,B,238.07913103167786,1.0,1,166.6553917221745,71.42373930950336
55,29,Suburban,Gold,92,4.85,Morning,Economy,44,181.78093960037765,1,0.6954022988505747,Medium_demand,Medium_supply,0.9166666666666666,1.3181818181818181,0.20459770114942533,144.58897724535785,209.90704771594832,A,181.78093960037765,1.0,1,127.24665772026435,54.5342818801133
94,76,Suburban,Gold,26,4.7,Morning,Premium,94,405.317954516569,1,0.5802469135802469,High_demand,High_supply,1.1604938271604939,2.0,0.3197530864197531,275.71628757855495,473.5427239161682,A,405.317954516569,1.0,1,283.72256816159825,121.59538635497074
53,28,Urban,Gold,6,3.67,Evening,Economy,178,775.7916851510323,0,0.694047619047619,Medium_demand,Medium_supply,0.8833333333333333,1.2727272727272727,0.205952380952381,616.0155404711173,985.6248647537877,B,985.6248647537877,1.2575839978655947e-102,0,689.9374053276514,0.0
29,7,Suburban,Regular,68,3.98,Morning,Economy,114,289.1296809487768,1,1.1392857142857142,Low_demand,Low_supply,0.725,0.6363636363636364,0.039285714285714146,300.48834698605015,588.7317938324188,A,289.1296809487768,1.0,1,202.39077666414374,86.73890428463307
29,17,Urban,Silver,76,3.61,Morning,Economy,166,674.132847635612,1,0.9382352941176471,Low_demand,Medium_supply,0.725,0.7727272727272727,0.0,674.132847635612,1388.7136661293607,A,674.132847635612,5.484904852683405e-35,0,471.8929933449284,0.0
75,42,Suburban,Silver,38,4.25,Afternoon,Economy,146,479.11995337350106,1,1.130952380952381,Medium_demand,High_supply,1.25,1.105263157894737,0.030952380952380842,493.9498566922046,1010.7448942564235,A,479.11995337350106,0.9999999917904575,1,335.38396736145074,143.73598601205032
74,53,Suburban,Regular,60,3.93,Night,Economy,162,676.4404324115253,0,0.8842767295597486,Medium_demand,High_supply,1.2333333333333334,1.394736842105263,0.015723270440251458,665.8045765559982,1124.876832091359,B,1124.876832091359,7.267022387217388e-133,0,787.4137824639512,0.0
89,75,Urban,Silver,10,4.91,Evening,Economy,16,54.44953818628992,0,0.5567078189300412,High_demand,High_supply,1.0987654320987654,1.9736842105263157,0.34329218106995885,35.75743746406644,59.89449200491892,B,59.89449200491892,1.0,1,41.92614440344324,17.968347601475678
29,13,Suburban,Gold,44,4.29,Evening,Premium,87,267.7404170012178,0,1.2269230769230768,Low_demand,Medium_supply,0.725,0.5909090909090909,0.1269230769230767,301.72285454368,360.5588111796976,B,360.5588111796976,1.0,1,252.3911678257883,108.16764335390931
40,20,Rural,Silver,45,4.42,Evening,Premium,130,445.4842486108808,0,0.7333333333333333,Medium_demand,Medium_supply,0.6666666666666666,0.9090909090909091,0.16666666666666674,371.23687384240066,573.5609700865091,A,445.4842486108808,0.9999999999999996,1,311.83897402761653,133.64527458326427
79,11,Urban,Regular,1,4.35,Night,Premium,45,210.25675967194184,0,2.6333333333333333,Medium_demand,Medium_supply,1.3166666666666667,0.5,1.5333333333333332,532.6504578355859,559.2829807273653,A,210.25675967194184,1.0,1,147.17973177035927,63.07702790158257
98,87,Urban,Gold,87,4.28,Afternoon,Premium,170,603.8458024755097,1,0.5284518234709806,High_demand,High_supply,1.2098765432098766,2.289473684210526,0.3715481765290194,379.4879956610316,772.2580711701994,B,772.2580711701994,2.701142771950764e-56,0,540.5806498191396,0.0
95,76,Urban,Regular,74,4.39,Night,Economy,118,464.9915827255092,0,0.5864197530864198,High_demand,High_supply,1.1728395061728396,2.0,0.3135802469135802,319.1794074017076,511.4907409980602,A,464.9915827255092,0.9999999999929792,1,325.4941079078564,139.4974748176528
79,13,Rural,Gold,67,4.05,Evening,Premium,151,514.9363491532515,0,2.2282051282051283,Medium_demand,Medium_supply,1.3166666666666667,0.5909090909090909,1.1282051282051282,1095.8901789671763,1730.4105925891715,A,514.9363491532515,0.6703504982355646,0,360.45544440727605,0.0
38,22,Suburban,Regular,18,4.17,Night,Premium,121,450.5387531372676,0,0.95,Low_demand,Medium_supply,0.95,1.0,0.0,450.5387531372676,675.8081297059014,B,675.8081297059014,2.3734835104062797e-35,0,473.06569079413094,0.0
83,41,Suburban,Silver,48,3.64,Evening,Economy,176,741.3443926126964,0,0.9497139415838604,High_demand,High_supply,1.0246913580246915,1.0789473684210527,0.0,741.3443926126964,1258.4321064600522,B,1258.4321064600522,7.247649031622382e-162,0,880.9024745220365,0.0
59,24,Suburban,Regular,40,4.0,Afternoon,Premium,147,631.6312970255759,1,0.9013888888888889,Medium_demand,Medium_supply,0.9833333333333333,1.0909090909090908,0.0,631.6312970255759,1342.216506179349,A,631.6312970255759,9.29530296294531e-26,0,442.1419079179031,0.0
51,11,Suburban,Regular,72,3.62,Afternoon,Economy,16,71.21364105240121,1,1.7,Medium_demand,Medium_supply,0.85,0.5,0.5999999999999999,113.94182568384194,177.66379169753054,A,71.21364105240121,1.0,1,49.849548736680845,21.36409231572037
64,46,Rural,Silver,51,5.0,Evening,Premium,29,144.60138253530263,0,0.881159420289855,Medium_demand,High_supply,1.0666666666666667,1.2105263157894737,0.018840579710144967,141.8770086614491,146.70082695593837,A,144.60138253530263,1.0,1,101.22096777471184,43.380414760590796
30,6,Rural,Regular,93,3.81,Evening,Economy,129,505.92196882791006,0,1.375,Low_demand,Low_supply,0.75,0.5454545454545454,0.2749999999999999,645.0505102555853,992.7327352833458,B,992.7327352833458,3.598177040164103e-104,0,694.9129146983421,0.0
60,15,Suburban,Regular,95,4.84,Afternoon,Economy,180,726.3339146351499,1,1.4666666666666668,Medium_demand,Medium_supply,1.0,0.6818181818181818,0.3666666666666667,992.6563500013715,2292.291676240667,B,2292.291676240667,0.0,0,1604.604173368467,0.0
75,51,Rural,Regular,17,4.83,Afternoon,Premium,79,283.4132787585248,1,0.9313725490196079,Medium_demand,High_supply,1.25,1.3421052631578947,0.0,283.4132787585248,524.314565703271,B,524.314565703271,0.018354823010036207,0,367.0201959922897,0.0
25,15,Suburban,Regular,88,4.68,Afternoon,Premium,31,148.18648820169864,1,0.9166666666666667,Low_demand,Medium_supply,0.625,0.6818181818181818,0.0,148.18648820169864,231.0597817284986,B,231.0597817284986,1.0,1,161.74184720994901,69.31793451854958
46,31,Suburban,Gold,67,3.53,Morning,Economy,61,158.59209307103367,1,0.5440860215053763,Medium_demand,Medium_supply,0.7666666666666667,1.4090909090909092,0.3559139784946237,102.14695026833243,174.45130237813706,A,158.59209307103367,1.0,1,111.01446514972356,47.57762792131011
48,11,Urban,Regular,86,3.55,Night,Economy,15,57.89462608061131,0,1.6,Medium_demand,Medium_supply,0.8,0.5,0.5,86.84193912091696,85.97351972970779,B,85.97351972970779,1.0,1,60.18146381079545,25.79205591891234
51,6,Rural,Gold,64,4.57,Morning,Economy,34,142.5577269374603,1,1.5583333333333333,Medium_demand,Low_supply,0.85,0.5454545454545454,0.45833333333333326,207.8966851171296,305.2962820945048,B,305.2962820945048,1.0,1,213.70739746615337,91.58888462835145
68,23,Suburban,Gold,96,4.77,Morning,Economy,105,359.128113102171,1,1.0840579710144929,Medium_demand,Medium_supply,1.1333333333333333,1.0454545454545454,0.0,359.128113102171,629.1026721267281,B,629.1026721267281,3.291148431710522e-25,0,440.37187048870965,0.0
89,8,Suburban,Silver,18,3.83,Morning,Economy,121,407.5520587692045,1,1.5108024691358024,High_demand,Low_supply,1.0987654320987654,0.7272727272727273,0.4108024691358023,574.9754508129733,1119.0459711447495,B,1119.0459711447495,1.3412565783806324e-131,0,783.3321798013246,0.0
84,55,Suburban,Regular,1,4.47,Afternoon,Economy,146,487.3991192361553,1,0.7164983164983164,High_demand,High_supply,1.037037037037037,1.4473684210526316,0.1835016835016836,397.96056031908296,845.6661906780514,B,845.6661906780514,3.0986814004702743e-72,0,591.9663334746359,0.0
50,8,Rural,Regular,25,3.8,Evening,Premium,13,89.61312852216915,0,1.1458333333333333,Medium_demand,Low_supply,0.8333333333333334,0.7272727272727273,0.04583333333333317,93.72039691276855,103.09243660404542,A,89.61312852216915,1.0,1,62.7291899655184,26.883938556650747
99,40,Urban,Gold,26,4.83,Evening,Premium,151,510.6580782397596,0,1.1611111111111112,High_demand,High_supply,1.2222222222222223,1.0526315789473684,0.061111111111111116,541.864960798856,812.7974411982841,A,510.6580782397596,0.945262114801196,1,357.4606547678317,153.1974234719279
21,9,Urban,Gold,91,4.82,Morning,Economy,47,171.6271185714875,1,0.6416666666666666,Low_demand,Low_supply,0.525,0.8181818181818182,0.2583333333333334,127.29011294051988,176.29680642262002,B,176.29680642262002,1.0,1,123.407764495834,52.88904192678602
53,19,Suburban,Silver,54,3.84,Evening,Economy,132,520.5653406452625,0,1.0228070175438595,Medium_demand,Medium_supply,0.8833333333333333,0.8636363636363636,0.0,520.5653406452625,774.0806615395054,A,520.5653406452625,0.10863842249092431,0,364.3957384516837,0.0
60,16,Urban,Gold,68,4.23,Night,Economy,108,458.096326804516,0,1.375,Medium_demand,Medium_supply,1.0,0.7272727272727273,0.2749999999999999,584.0728166757578,724.2502926779398,B,724.2502926779398,7.182972169039726e-46,0,506.97520487455785,0.0
32,22,Suburban,Silver,9,4.68,Night,Premium,135,530.1491563778454,0,0.8,Low_demand,Medium_supply,0.8,1.0,0.09999999999999998,477.1342407400609,714.5085255082412,B,714.5085255082412,9.369190009162135e-44,0,500.1559678557688,0.0
51,25,Rural,Regular,21,4.43,Evening,Premium,38,200.2582591219043,0,0.7479999999999999,Medium_demand,Medium_supply,0.85,1.1363636363636365,0.15200000000000014,169.81900373537482,220.28408503409474,A,200.2582591219043,1.0,1,140.180781385333,60.077477736571296
22,5,Urban,Regular,75,4.39,Night,Premium,19,128.0167601925525,0,1.2100000000000002,Low_demand,Low_supply,0.55,0.45454545454545453,0.1100000000000001,142.0986038137333,140.67761777559596,A,128.0167601925525,1.0,1,89.61173213478675,38.40502805776576
21,7,Rural,Regular,6,4.96,Afternoon,Premium,180,836.1164185613576,1,0.8250000000000001,Low_demand,Low_supply,0.525,0.6363636363636364,0.07499999999999996,773.4076871692558,1856.1784492062143,B,1856.1784492062143,1.1514048067251463e-291,0,1299.3249144443498,0.0
55,21,Rural,Silver,49,4.59,Morning,Economy,111,471.0890518884983,1,0.9603174603174602,Medium_demand,Medium_supply,0.9166666666666666,0.9545454545454546,0.0,471.0890518884983,926.8677095906204,B,926.8677095906204,7.219234222568501e-90,0,648.8073967134343,0.0
42,31,Rural,Gold,32,4.75,Night,Economy,12,50.6401755820817,0,0.49677419354838703,Medium_demand,Medium_supply,0.7,1.4090909090909092,0.403225806451613,30.220749944145528,55.70419314028988,B,55.70419314028988,1.0,1,38.992935198202915,16.711257942086966
86,26,Rural,Silver,31,3.69,Afternoon,Economy,85,263.1611767019543,1,0.8983855650522318,High_demand,Medium_supply,1.0617283950617284,1.1818181818181819,0.0016144349477682507,262.73632010139085,477.5232617842779,A,263.1611767019543,1.0,1,184.212823691368,78.94835301058629
48,18,Rural,Silver,60,4.47,Afternoon,Premium,124,524.1655595085831,1,0.9777777777777777,Medium_demand,Medium_supply,0.8,0.8181818181818182,0.0,524.1655595085831,1048.8552845766749,B,1048.8552845766749,2.340053538342453e-116,0,734.1986992036724,0.0
82,65,Urban,Gold,43,4.8,Night,Premium,112,330.2265438250878,0,0.5918328584995252,High_demand,High_supply,1.0123456790123457,1.7105263157894737,0.30816714150047486,228.4615737669292,363.2491982075966,B,363.2491982075966,1.0,1,254.27443874531758,108.974759462279
63,48,Rural,Regular,88,4.09,Morning,Economy,70,212.7407519371268,1,0.83125,Medium_demand,High_supply,1.05,1.263157894736842,0.06874999999999998,198.11482524144932,363.2435320801973,B,363.2435320801973,1.0,1,254.27047245613812,108.9730596240592
44,24,Urban,Regular,83,3.61,Night,Economy,13,48.92895253547415,0,0.6722222222222223,Medium_demand,Medium_supply,0.7333333333333333,1.0909090909090908,0.22777777777777775,37.784024457949485,53.821847789021575,A,48.92895253547415,1.0,1,34.25026677483191,14.678685760642246
39,18,Suburban,Gold,78,4.21,Afternoon,Economy,165,734.3951190125542,1,1.1916666666666667,Low_demand,Medium_supply,0.975,0.8181818181818182,0.09166666666666656,801.714671588705,1644.9180774321258,B,1644.9180774321258,8.626505257008498e-246,0,1151.442654202488,0.0
23,7,Rural,Gold,98,4.35,Morning,Economy,76,281.33950234360725,1,0.9035714285714285,Low_demand,Low_supply,0.575,0.6363636363636364,0.0,281.33950234360725,469.4149596603087,B,469.4149596603087,0.9999999999358928,1,328.59047176221605,140.82448789809263
31,7,Rural,Silver,27,4.73,Morning,Premium,141,476.28985780068655,1,1.217857142857143,Low_demand,Low_supply,0.775,0.6363636363636364,0.11785714285714288,532.4240196129103,1127.4078615303379,A,476.28985780068655,0.9999999980057872,1,333.40290046048057,142.88695734020598
44,7,Rural,Regular,55,3.66,Night,Premium,103,490.3421583214189,0,1.1523809523809523,Medium_demand,Low_supply,0.7333333333333333,0.6363636363636364,0.052380952380952195,516.0267475668264,742.5624897486633,B,742.5624897486633,7.583350232137953e-50,0,519.7937428240643,0.0
23,5,Urban,Gold,92,3.71,Night,Economy,105,363.4447759027239,0,1.265,Low_demand,Low_supply,0.575,0.45454545454545453,0.1649999999999998,423.4131639266733,525.0323232690749,B,525.0323232690749,0.012891442204860291,0,367.52262628835246,0.0
63,46,Urban,Silver,36,4.59,Morning,Economy,18,49.83993575677632,1,0.8673913043478262,Medium_demand,High_supply,1.05,1.2105263157894737,0.032608695652173836,48.21472046035971,68.70597665601258,A,49.83993575677632,1.0,1,34.88795502974342,14.951980727032897
25,15,Urban,Gold,15,4.18,Morning,Premium,176,516.8295590439432,1,0.9166666666666667,Low_demand,Medium_supply,0.625,0.6818181818181818,0.0,516.8295590439432,1059.5005960400836,B,1059.5005960400836,1.1418939722680184e-118,0,741.6504172280585,0.0
27,11,Rural,Regular,1,4.34,Night,Economy,99,262.6864663772181,0,1.35,Low_demand,Medium_supply,0.675,0.5,0.25,328.3580829715226,459.7013161601317,A,262.6864663772181,1.0,1,183.88052646405265,78.80593991316545
57,28,Urban,Gold,27,4.58,Afternoon,Economy,107,423.5098573724167,1,0.7464285714285714,Medium_demand,Medium_supply,0.95,1.2727272727272727,0.15357142857142858,358.4708435616527,609.4004340548096,A,423.5098573724167,1.0,1,296.4569001606917,127.05295721172502
83,26,Suburban,Gold,77,3.62,Night,Premium,74,373.975635759196,0,0.8670465337132004,High_demand,Medium_supply,1.0246913580246915,1.1818181818181819,0.032953466286799626,361.6518422541209,410.29401503730014,B,410.29401503730014,1.0,1,287.2058105261101,123.08820451119004
80,5,Suburban,Regular,53,3.67,Evening,Premium,48,184.24294467848267,0,2.933333333333333,Medium_demand,Low_supply,1.3333333333333333,0.45454545454545453,1.833333333333333,522.0216765890342,568.7426166437527,B,568.7426166437527,4.210822950701506e-12,0,398.1198316506269,0.0
50,40,Rural,Silver,61,4.7,Evening,Premium,73,319.11098294212263,0,0.7916666666666667,Medium_demand,High_supply,0.8333333333333334,1.0526315789473684,0.10833333333333328,284.54062645672605,351.12313304759994,B,351.12313304759994,1.0,1,245.78619313331993,105.33693991428001
84,8,Rural,Gold,21,4.63,Night,Economy,172,549.2008068168793,0,1.4259259259259258,High_demand,Low_supply,1.037037037037037,0.7272727272727273,0.32592592592592573,728.1995882979362,1230.6573042235123,B,1230.6573042235123,7.78787241471596e-156,0,861.4601129564585,0.0
90,54,Rural,Regular,1,3.59,Afternoon,Premium,87,427.8571629452071,1,0.7818930041152263,High_demand,High_supply,1.1111111111111112,1.4210526315789473,0.11810699588477369,377.32423876196657,716.9160536477365,A,427.8571629452071,1.0,1,299.50001406164495,128.35714888356216
28,9,Urban,Silver,68,4.82,Evening,Premium,43,164.316390505398,0,0.8555555555555554,Low_demand,Low_supply,0.7,0.8181818181818182,0.04444444444444462,157.01343981626917,180.74802955593782,B,180.74802955593782,1.0,1,126.52362068915646,54.22440886678136
97,64,Rural,Silver,62,3.52,Morning,Premium,152,638.1340201838489,1,0.711033950617284,High_demand,High_supply,1.1975308641975309,1.6842105263157894,0.188966049382716,517.5483554129966,1113.2465124933556,A,638.1340201838489,3.599276052401651e-27,0,446.69381412869416,0.0
99,22,Suburban,Silver,7,4.4,Morning,Economy,39,131.44358716419623,1,1.2222222222222223,High_demand,Medium_supply,1.2222222222222223,1.0,0.12222222222222223,147.50891448426466,220.71021329708097,B,220.71021329708097,1.0,1,154.49714930795668,66.2130639891243
